date,demand,event_name_1,event_type_1,has_event,promotional_event,holiday_event,snap_CA,snap_TX,snap_WI,weekday,wm_yr_wk,month,year,sell_price
2012-01-04,0,,,0,0,0,1,0,0,Wednesday,11149,1,2012,1.0
2012-01-05,0,,,0,0,0,1,1,1,Thursday,11149,1,2012,1.0
2012-01-06,0,,,0,0,0,1,1,1,Friday,11149,1,2012,1.0
2012-01-07,0,OrthodoxChristmas,Religious,1,1,0,1,1,0,Saturday,11150,1,2012,1.0
2012-01-08,0,,,0,0,0,1,0,1,Sunday,11150,1,2012,1.0
2012-01-09,0,,,0,0,0,1,1,1,Monday,11150,1,2012,1.0
2012-01-10,0,,,0,0,0,1,0,0,Tuesday,11150,1,2012,1.0
2012-01-11,0,,,0,0,0,0,1,1,Wednesday,11150,1,2012,1.0
2012-01-12,0,,,0,0,0,0,1,1,Thursday,11150,1,2012,1.0
2012-01-13,0,,,0,0,0,0,1,0,Friday,11150,1,2012,1.0
2012-01-14,0,,,0,0,0,0,0,1,Saturday,11151,1,2012,1.0
2012-01-15,0,,,0,0,0,0,1,1,Sunday,11151,1,2012,1.0
2012-01-16,0,MartinLutherKingDay,National,1,1,0,0,0,0,Monday,11151,1,2012,1.0
2012-01-17,0,,,0,0,0,0,0,0,Tuesday,11151,1,2012,1.0
2012-01-18,0,,,0,0,0,0,0,0,Wednesday,11151,1,2012,1.0
2012-01-19,0,,,0,0,0,0,0,0,Thursday,11151,1,2012,1.0
2012-01-20,0,,,0,0,0,0,0,0,Friday,11151,1,2012,1.0
2012-01-21,0,,,0,0,0,0,0,0,Saturday,11152,1,2012,1.0
2012-01-22,0,,,0,0,0,0,0,0,Sunday,11152,1,2012,1.0
2012-01-23,0,,,0,0,0,0,0,0,Monday,11152,1,2012,1.0
2012-01-24,0,,,0,0,0,0,0,0,Tuesday,11152,1,2012,1.0
2012-01-25,0,,,0,0,0,0,0,0,Wednesday,11152,1,2012,1.0
2012-01-26,0,,,0,0,0,0,0,0,Thursday,11152,1,2012,1.0
2012-01-27,0,,,0,0,0,0,0,0,Friday,11152,1,2012,1.0
2012-01-28,0,,,0,0,0,0,0,0,Saturday,11201,1,2012,1.0
2012-01-29,0,,,0,0,0,0,0,0,Sunday,11201,1,2012,1.0
2012-01-30,0,,,0,0,0,0,0,0,Monday,11201,1,2012,1.0
2012-01-31,0,,,0,0,0,0,0,0,Tuesday,11201,1,2012,1.0
2012-02-01,0,,,0,0,0,1,1,0,Wednesday,11201,2,2012,1.0
2012-02-02,0,,,0,0,0,1,0,1,Thursday,11201,2,2012,1.0
2012-02-03,0,,,0,0,0,1,1,1,Friday,11201,2,2012,1.0
2012-02-04,0,,,0,0,0,1,0,0,Saturday,11202,2,2012,1.0
2012-02-05,0,SuperBowl,Sporting,1,1,0,1,1,1,Sunday,11202,2,2012,1.0
2012-02-06,0,,,0,0,0,1,1,1,Monday,11202,2,2012,1.0
2012-02-07,0,,,0,0,0,1,1,0,Tuesday,11202,2,2012,1.0
2012-02-08,0,,,0,0,0,1,0,1,Wednesday,11202,2,2012,1.0
2012-02-09,0,,,0,0,0,1,1,1,Thursday,11202,2,2012,1.0
2012-02-10,0,,,0,0,0,1,0,0,Friday,11202,2,2012,1.0
2012-02-11,0,,,0,0,0,0,1,1,Saturday,11203,2,2012,1.0
2012-02-12,0,,,0,0,0,0,1,1,Sunday,11203,2,2012,1.0
2012-02-13,0,,,0,0,0,0,1,0,Monday,11203,2,2012,1.0
2012-02-14,0,ValentinesDay,Cultural,1,1,1,0,0,1,Tuesday,11203,2,2012,1.0
2012-02-15,0,,,0,0,0,0,1,1,Wednesday,11203,2,2012,1.0
2012-02-16,0,,,0,0,0,0,0,0,Thursday,11203,2,2012,1.0
2012-02-17,0,,,0,0,0,0,0,0,Friday,11203,2,2012,1.0
2012-02-18,0,,,0,0,0,0,0,0,Saturday,11204,2,2012,1.0
2012-02-19,0,,,0,0,0,0,0,0,Sunday,11204,2,2012,1.0
2012-02-20,0,PresidentsDay,National,1,1,0,0,0,0,Monday,11204,2,2012,1.0
2012-02-21,0,,,0,0,0,0,0,0,Tuesday,11204,2,2012,1.0
2012-02-22,0,LentStart,Religious,1,1,0,0,0,0,Wednesday,11204,2,2012,1.0
2012-02-23,0,,,0,0,0,0,0,0,Thursday,11204,2,2012,1.0
2012-02-24,0,,,0,0,0,0,0,0,Friday,11204,2,2012,1.0
2012-02-25,0,,,0,0,0,0,0,0,Saturday,11205,2,2012,1.0
2012-02-26,0,,,0,0,0,0,0,0,Sunday,11205,2,2012,1.0
2012-02-27,0,,,0,0,0,0,0,0,Monday,11205,2,2012,1.0
2012-02-28,0,,,0,0,0,0,0,0,Tuesday,11205,2,2012,1.0
2012-02-29,0,LentWeek2,Religious,1,1,0,0,0,0,Wednesday,11205,2,2012,1.0
2012-03-01,0,,,0,0,0,1,1,0,Thursday,11205,3,2012,1.0
2012-03-02,0,,,0,0,0,1,0,1,Friday,11205,3,2012,1.0
2012-03-03,0,,,0,0,0,1,1,1,Saturday,11206,3,2012,1.0
2012-03-04,0,,,0,0,0,1,0,0,Sunday,11206,3,2012,1.0
2012-03-05,0,,,0,0,0,1,1,1,Monday,11206,3,2012,1.0
2012-03-06,0,,,0,0,0,1,1,1,Tuesday,11206,3,2012,1.0
2012-03-07,0,,,0,0,0,1,1,0,Wednesday,11206,3,2012,1.0
2012-03-08,0,Purim End,Religious,1,1,0,1,0,1,Thursday,11206,3,2012,1.0
2012-03-09,0,,,0,0,0,1,1,1,Friday,11206,3,2012,1.0
2012-03-10,0,,,0,0,0,1,0,0,Saturday,11207,3,2012,1.0
2012-03-11,0,,,0,0,0,0,1,1,Sunday,11207,3,2012,1.0
2012-03-12,0,,,0,0,0,0,1,1,Monday,11207,3,2012,1.0
2012-03-13,0,,,0,0,0,0,1,0,Tuesday,11207,3,2012,1.0
2012-03-14,0,,,0,0,0,0,0,1,Wednesday,11207,3,2012,1.0
2012-03-15,0,,,0,0,0,0,1,1,Thursday,11207,3,2012,1.0
2012-03-16,0,,,0,0,0,0,0,0,Friday,11207,3,2012,1.0
2012-03-17,0,StPatricksDay,Cultural,1,1,1,0,0,0,Saturday,11208,3,2012,1.0
2012-03-18,0,,,0,0,0,0,0,0,Sunday,11208,3,2012,1.0
2012-03-19,0,,,0,0,0,0,0,0,Monday,11208,3,2012,1.0
2012-03-20,0,,,0,0,0,0,0,0,Tuesday,11208,3,2012,1.0
2012-03-21,0,,,0,0,0,0,0,0,Wednesday,11208,3,2012,1.0
2012-03-22,0,,,0,0,0,0,0,0,Thursday,11208,3,2012,1.0
2012-03-23,0,,,0,0,0,0,0,0,Friday,11208,3,2012,1.0
2012-03-24,0,,,0,0,0,0,0,0,Saturday,11209,3,2012,1.0
2012-03-25,0,,,0,0,0,0,0,0,Sunday,11209,3,2012,1.0
2012-03-26,0,,,0,0,0,0,0,0,Monday,11209,3,2012,1.0
2012-03-27,0,,,0,0,0,0,0,0,Tuesday,11209,3,2012,1.0
2012-03-28,0,,,0,0,0,0,0,0,Wednesday,11209,3,2012,1.0
2012-03-29,0,,,0,0,0,0,0,0,Thursday,11209,3,2012,1.0
2012-03-30,0,,,0,0,0,0,0,0,Friday,11209,3,2012,1.0
2012-03-31,0,,,0,0,0,0,0,0,Saturday,11210,3,2012,1.0
2012-04-01,0,,,0,0,0,1,1,0,Sunday,11210,4,2012,1.0
2012-04-02,0,,,0,0,0,1,0,1,Monday,11210,4,2012,1.0
2012-04-03,0,,,0,0,0,1,1,1,Tuesday,11210,4,2012,1.0
2012-04-04,0,,,0,0,0,1,0,0,Wednesday,11210,4,2012,1.0
2012-04-05,0,,,0,0,0,1,1,1,Thursday,11210,4,2012,1.0
2012-04-06,0,,,0,0,0,1,1,1,Friday,11210,4,2012,1.0
2012-04-07,0,,,0,0,0,1,1,0,Saturday,11211,4,2012,1.0
2012-04-08,0,Easter,Cultural,1,1,1,1,0,1,Sunday,11211,4,2012,1.0
2012-04-09,0,,,0,0,0,1,1,1,Monday,11211,4,2012,1.0
2012-04-10,0,,,0,0,0,1,0,0,Tuesday,11211,4,2012,1.0
2012-04-11,0,,,0,0,0,0,1,1,Wednesday,11211,4,2012,1.0
2012-04-12,0,,,0,0,0,0,1,1,Thursday,11211,4,2012,1.0
2012-04-13,0,,,0,0,0,0,1,0,Friday,11211,4,2012,1.0
2012-04-14,0,Pesach End,Religious,1,1,0,0,0,1,Saturday,11212,4,2012,1.0
2012-04-15,0,OrthodoxEaster,Religious,1,1,0,0,1,1,Sunday,11212,4,2012,1.0
2012-04-16,0,,,0,0,0,0,0,0,Monday,11212,4,2012,1.0
2012-04-17,0,,,0,0,0,0,0,0,Tuesday,11212,4,2012,1.0
2012-04-18,0,,,0,0,0,0,0,0,Wednesday,11212,4,2012,1.0
2012-04-19,0,,,0,0,0,0,0,0,Thursday,11212,4,2012,1.0
2012-04-20,0,,,0,0,0,0,0,0,Friday,11212,4,2012,1.0
2012-04-21,0,,,0,0,0,0,0,0,Saturday,11213,4,2012,1.0
2012-04-22,0,,,0,0,0,0,0,0,Sunday,11213,4,2012,1.0
2012-04-23,0,,,0,0,0,0,0,0,Monday,11213,4,2012,1.0
2012-04-24,0,,,0,0,0,0,0,0,Tuesday,11213,4,2012,1.0
2012-04-25,0,,,0,0,0,0,0,0,Wednesday,11213,4,2012,1.0
2012-04-26,0,,,0,0,0,0,0,0,Thursday,11213,4,2012,1.0
2012-04-27,0,,,0,0,0,0,0,0,Friday,11213,4,2012,1.0
2012-04-28,0,,,0,0,0,0,0,0,Saturday,11214,4,2012,1.0
2012-04-29,0,,,0,0,0,0,0,0,Sunday,11214,4,2012,1.0
2012-04-30,0,,,0,0,0,0,0,0,Monday,11214,4,2012,1.0
2012-05-01,0,,,0,0,0,1,1,0,Tuesday,11214,5,2012,1.0
2012-05-02,0,,,0,0,0,1,0,1,Wednesday,11214,5,2012,1.0
2012-05-03,0,,,0,0,0,1,1,1,Thursday,11214,5,2012,1.0
2012-05-04,0,,,0,0,0,1,0,0,Friday,11214,5,2012,1.0
2012-05-05,0,Cinco De Mayo,Cultural,1,1,1,1,1,1,Saturday,11215,5,2012,1.0
2012-05-06,0,,,0,0,0,1,1,1,Sunday,11215,5,2012,1.0
2012-05-07,0,,,0,0,0,1,1,0,Monday,11215,5,2012,1.0
2012-05-08,0,,,0,0,0,1,0,1,Tuesday,11215,5,2012,1.0
2012-05-09,0,,,0,0,0,1,1,1,Wednesday,11215,5,2012,1.0
2012-05-10,0,,,0,0,0,1,0,0,Thursday,11215,5,2012,1.0
2012-05-11,0,,,0,0,0,0,1,1,Friday,11215,5,2012,1.0
2012-05-12,0,,,0,0,0,0,1,1,Saturday,11216,5,2012,1.0
2012-05-13,0,Mother's day,Cultural,1,1,1,0,1,0,Sunday,11216,5,2012,1.0
2012-05-14,0,,,0,0,0,0,0,1,Monday,11216,5,2012,1.0
2012-05-15,0,,,0,0,0,0,1,1,Tuesday,11216,5,2012,1.0
2012-05-16,0,,,0,0,0,0,0,0,Wednesday,11216,5,2012,1.0
2012-05-17,0,,,0,0,0,0,0,0,Thursday,11216,5,2012,1.0
2012-05-18,0,,,0,0,0,0,0,0,Friday,11216,5,2012,1.0
2012-05-19,0,,,0,0,0,0,0,0,Saturday,11217,5,2012,1.0
2012-05-20,0,,,0,0,0,0,0,0,Sunday,11217,5,2012,1.0
2012-05-21,0,,,0,0,0,0,0,0,Monday,11217,5,2012,1.0
2012-05-22,0,,,0,0,0,0,0,0,Tuesday,11217,5,2012,1.0
2012-05-23,0,,,0,0,0,0,0,0,Wednesday,11217,5,2012,1.0
2012-05-24,0,,,0,0,0,0,0,0,Thursday,11217,5,2012,1.0
2012-05-25,0,,,0,0,0,0,0,0,Friday,11217,5,2012,1.0
2012-05-26,0,,,0,0,0,0,0,0,Saturday,11218,5,2012,1.0
2012-05-27,0,,,0,0,0,0,0,0,Sunday,11218,5,2012,1.0
2012-05-28,0,MemorialDay,National,1,1,0,0,0,0,Monday,11218,5,2012,1.0
2012-05-29,0,,,0,0,0,0,0,0,Tuesday,11218,5,2012,1.0
2012-05-30,0,,,0,0,0,0,0,0,Wednesday,11218,5,2012,1.0
2012-05-31,0,,,0,0,0,0,0,0,Thursday,11218,5,2012,1.0
2012-06-01,0,,,0,0,0,1,1,0,Friday,11218,6,2012,1.0
2012-06-02,0,,,0,0,0,1,0,1,Saturday,11219,6,2012,1.0
2012-06-03,0,,,0,0,0,1,1,1,Sunday,11219,6,2012,1.0
2012-06-04,0,,,0,0,0,1,0,0,Monday,11219,6,2012,1.0
2012-06-05,0,,,0,0,0,1,1,1,Tuesday,11219,6,2012,1.0
2012-06-06,0,,,0,0,0,1,1,1,Wednesday,11219,6,2012,1.0
2012-06-07,0,,,0,0,0,1,1,0,Thursday,11219,6,2012,1.0
2012-06-08,0,,,0,0,0,1,0,1,Friday,11219,6,2012,1.0
2012-06-09,0,,,0,0,0,1,1,1,Saturday,11220,6,2012,1.0
2012-06-10,0,,,0,0,0,1,0,0,Sunday,11220,6,2012,1.0
2012-06-11,0,,,0,0,0,0,1,1,Monday,11220,6,2012,1.0
2012-06-12,0,NBAFinalsStart,Sporting,1,1,0,0,1,1,Tuesday,11220,6,2012,1.0
2012-06-13,0,,,0,0,0,0,1,0,Wednesday,11220,6,2012,1.0
2012-06-14,0,,,0,0,0,0,0,1,Thursday,11220,6,2012,1.0
2012-06-15,0,,,0,0,0,0,1,1,Friday,11220,6,2012,1.0
2012-06-16,0,,,0,0,0,0,0,0,Saturday,11221,6,2012,1.0
2012-06-17,0,Father's day,Cultural,1,1,1,0,0,0,Sunday,11221,6,2012,1.0
2012-06-18,0,,,0,0,0,0,0,0,Monday,11221,6,2012,1.0
2012-06-19,0,,,0,0,0,0,0,0,Tuesday,11221,6,2012,1.0
2012-06-20,0,,,0,0,0,0,0,0,Wednesday,11221,6,2012,1.0
2012-06-21,0,NBAFinalsEnd,Sporting,1,1,0,0,0,0,Thursday,11221,6,2012,1.0
2012-06-22,0,,,0,0,0,0,0,0,Friday,11221,6,2012,1.0
2012-06-23,0,,,0,0,0,0,0,0,Saturday,11222,6,2012,1.0
2012-06-24,0,,,0,0,0,0,0,0,Sunday,11222,6,2012,1.0
2012-06-25,0,,,0,0,0,0,0,0,Monday,11222,6,2012,1.0
2012-06-26,0,,,0,0,0,0,0,0,Tuesday,11222,6,2012,1.0
2012-06-27,0,,,0,0,0,0,0,0,Wednesday,11222,6,2012,1.0
2012-06-28,0,,,0,0,0,0,0,0,Thursday,11222,6,2012,1.0
2012-06-29,0,,,0,0,0,0,0,0,Friday,11222,6,2012,1.0
2012-06-30,0,,,0,0,0,0,0,0,Saturday,11223,6,2012,1.0
2012-07-01,0,,,0,0,0,1,1,0,Sunday,11223,7,2012,1.0
2012-07-02,0,,,0,0,0,1,0,1,Monday,11223,7,2012,1.0
2012-07-03,0,,,0,0,0,1,1,1,Tuesday,11223,7,2012,1.0
2012-07-04,0,IndependenceDay,National,1,1,0,1,0,0,Wednesday,11223,7,2012,1.0
2012-07-05,0,,,0,0,0,1,1,1,Thursday,11223,7,2012,1.0
2012-07-06,0,,,0,0,0,1,1,1,Friday,11223,7,2012,1.0
2012-07-07,0,,,0,0,0,1,1,0,Saturday,11224,7,2012,1.0
2012-07-08,0,,,0,0,0,1,0,1,Sunday,11224,7,2012,1.0
2012-07-09,0,,,0,0,0,1,1,1,Monday,11224,7,2012,1.0
2012-07-10,0,,,0,0,0,1,0,0,Tuesday,11224,7,2012,1.0
2012-07-11,0,,,0,0,0,0,1,1,Wednesday,11224,7,2012,1.0
2012-07-12,0,,,0,0,0,0,1,1,Thursday,11224,7,2012,1.0
2012-07-13,0,,,0,0,0,0,1,0,Friday,11224,7,2012,1.0
2012-07-14,0,,,0,0,0,0,0,1,Saturday,11225,7,2012,1.0
2012-07-15,0,,,0,0,0,0,1,1,Sunday,11225,7,2012,1.0
2012-07-16,0,,,0,0,0,0,0,0,Monday,11225,7,2012,1.0
2012-07-17,0,,,0,0,0,0,0,0,Tuesday,11225,7,2012,1.0
2012-07-18,0,,,0,0,0,0,0,0,Wednesday,11225,7,2012,1.0
2012-07-19,0,,,0,0,0,0,0,0,Thursday,11225,7,2012,1.0
2012-07-20,0,Ramadan starts,Religious,1,1,0,0,0,0,Friday,11225,7,2012,1.0
2012-07-21,0,,,0,0,0,0,0,0,Saturday,11226,7,2012,1.0
2012-07-22,0,,,0,0,0,0,0,0,Sunday,11226,7,2012,1.0
2012-07-23,0,,,0,0,0,0,0,0,Monday,11226,7,2012,1.0
2012-07-24,0,,,0,0,0,0,0,0,Tuesday,11226,7,2012,1.0
2012-07-25,0,,,0,0,0,0,0,0,Wednesday,11226,7,2012,1.0
2012-07-26,0,,,0,0,0,0,0,0,Thursday,11226,7,2012,1.0
2012-07-27,0,,,0,0,0,0,0,0,Friday,11226,7,2012,1.0
2012-07-28,0,,,0,0,0,0,0,0,Saturday,11227,7,2012,1.0
2012-07-29,0,,,0,0,0,0,0,0,Sunday,11227,7,2012,1.0
2012-07-30,0,,,0,0,0,0,0,0,Monday,11227,7,2012,1.0
2012-07-31,0,,,0,0,0,0,0,0,Tuesday,11227,7,2012,1.0
2012-08-01,0,,,0,0,0,1,1,0,Wednesday,11227,8,2012,1.0
2012-08-02,0,,,0,0,0,1,0,1,Thursday,11227,8,2012,1.0
2012-08-03,0,,,0,0,0,1,1,1,Friday,11227,8,2012,1.0
2012-08-04,0,,,0,0,0,1,0,0,Saturday,11228,8,2012,1.0
2012-08-05,0,,,0,0,0,1,1,1,Sunday,11228,8,2012,1.0
2012-08-06,0,,,0,0,0,1,1,1,Monday,11228,8,2012,1.0
2012-08-07,0,,,0,0,0,1,1,0,Tuesday,11228,8,2012,1.0
2012-08-08,0,,,0,0,0,1,0,1,Wednesday,11228,8,2012,1.0
2012-08-09,0,,,0,0,0,1,1,1,Thursday,11228,8,2012,1.0
2012-08-10,0,,,0,0,0,1,0,0,Friday,11228,8,2012,1.0
2012-08-11,0,,,0,0,0,0,1,1,Saturday,11229,8,2012,1.0
2012-08-12,0,,,0,0,0,0,1,1,Sunday,11229,8,2012,1.0
2012-08-13,0,,,0,0,0,0,1,0,Monday,11229,8,2012,1.0
2012-08-14,0,,,0,0,0,0,0,1,Tuesday,11229,8,2012,1.0
2012-08-15,0,,,0,0,0,0,1,1,Wednesday,11229,8,2012,1.0
2012-08-16,0,,,0,0,0,0,0,0,Thursday,11229,8,2012,1.0
2012-08-17,0,,,0,0,0,0,0,0,Friday,11229,8,2012,1.0
2012-08-18,0,,,0,0,0,0,0,0,Saturday,11230,8,2012,1.0
2012-08-19,0,Eid al-Fitr,Religious,1,1,0,0,0,0,Sunday,11230,8,2012,1.0
2012-08-20,0,,,0,0,0,0,0,0,Monday,11230,8,2012,1.0
2012-08-21,0,,,0,0,0,0,0,0,Tuesday,11230,8,2012,1.0
2012-08-22,0,,,0,0,0,0,0,0,Wednesday,11230,8,2012,1.0
2012-08-23,0,,,0,0,0,0,0,0,Thursday,11230,8,2012,1.0
2012-08-24,0,,,0,0,0,0,0,0,Friday,11230,8,2012,1.0
2012-08-25,0,,,0,0,0,0,0,0,Saturday,11231,8,2012,1.0
2012-08-26,0,,,0,0,0,0,0,0,Sunday,11231,8,2012,1.0
2012-08-27,0,,,0,0,0,0,0,0,Monday,11231,8,2012,1.0
2012-08-28,0,,,0,0,0,0,0,0,Tuesday,11231,8,2012,1.0
2012-08-29,0,,,0,0,0,0,0,0,Wednesday,11231,8,2012,1.0
2012-08-30,0,,,0,0,0,0,0,0,Thursday,11231,8,2012,1.0
2012-08-31,0,,,0,0,0,0,0,0,Friday,11231,8,2012,1.0
2012-09-01,0,,,0,0,0,1,1,0,Saturday,11232,9,2012,1.0
2012-09-02,0,,,0,0,0,1,0,1,Sunday,11232,9,2012,1.0
2012-09-03,0,LaborDay,National,1,1,0,1,1,1,Monday,11232,9,2012,1.0
2012-09-04,0,,,0,0,0,1,0,0,Tuesday,11232,9,2012,1.0
2012-09-05,0,,,0,0,0,1,1,1,Wednesday,11232,9,2012,1.0
2012-09-06,0,,,0,0,0,1,1,1,Thursday,11232,9,2012,1.0
2012-09-07,0,,,0,0,0,1,1,0,Friday,11232,9,2012,1.0
2012-09-08,0,,,0,0,0,1,0,1,Saturday,11233,9,2012,1.0
2012-09-09,0,,,0,0,0,1,1,1,Sunday,11233,9,2012,1.0
2012-09-10,0,,,0,0,0,1,0,0,Monday,11233,9,2012,1.0
2012-09-11,0,,,0,0,0,0,1,1,Tuesday,11233,9,2012,1.0
2012-09-12,0,,,0,0,0,0,1,1,Wednesday,11233,9,2012,1.0
2012-09-13,0,,,0,0,0,0,1,0,Thursday,11233,9,2012,1.0
2012-09-14,0,,,0,0,0,0,0,1,Friday,11233,9,2012,1.0
2012-09-15,0,,,0,0,0,0,1,1,Saturday,11234,9,2012,1.0
2012-09-16,0,,,0,0,0,0,0,0,Sunday,11234,9,2012,1.0
2012-09-17,0,,,0,0,0,0,0,0,Monday,11234,9,2012,1.0
2012-09-18,0,,,0,0,0,0,0,0,Tuesday,11234,9,2012,1.0
2012-09-19,0,,,0,0,0,0,0,0,Wednesday,11234,9,2012,1.0
2012-09-20,0,,,0,0,0,0,0,0,Thursday,11234,9,2012,1.0
2012-09-21,0,,,0,0,0,0,0,0,Friday,11234,9,2012,1.0
2012-09-22,0,,,0,0,0,0,0,0,Saturday,11235,9,2012,1.0
2012-09-23,0,,,0,0,0,0,0,0,Sunday,11235,9,2012,1.0
2012-09-24,0,,,0,0,0,0,0,0,Monday,11235,9,2012,1.0
2012-09-25,0,,,0,0,0,0,0,0,Tuesday,11235,9,2012,1.0
2012-09-26,0,,,0,0,0,0,0,0,Wednesday,11235,9,2012,1.0
2012-09-27,0,,,0,0,0,0,0,0,Thursday,11235,9,2012,1.0
2012-09-28,0,,,0,0,0,0,0,0,Friday,11235,9,2012,1.0
2012-09-29,0,,,0,0,0,0,0,0,Saturday,11236,9,2012,1.0
2012-09-30,0,,,0,0,0,0,0,0,Sunday,11236,9,2012,1.0
2012-10-01,0,,,0,0,0,1,1,0,Monday,11236,10,2012,1.0
2012-10-02,0,,,0,0,0,1,0,1,Tuesday,11236,10,2012,1.0
2012-10-03,0,,,0,0,0,1,1,1,Wednesday,11236,10,2012,1.0
2012-10-04,0,,,0,0,0,1,0,0,Thursday,11236,10,2012,1.0
2012-10-05,0,,,0,0,0,1,1,1,Friday,11236,10,2012,1.0
2012-10-06,0,,,0,0,0,1,1,1,Saturday,11237,10,2012,1.0
2012-10-07,0,,,0,0,0,1,1,0,Sunday,11237,10,2012,1.0
2012-10-08,0,ColumbusDay,National,1,1,0,1,0,1,Monday,11237,10,2012,1.0
2012-10-09,0,,,0,0,0,1,1,1,Tuesday,11237,10,2012,1.0
2012-10-10,0,,,0,0,0,1,0,0,Wednesday,11237,10,2012,1.0
2012-10-11,0,,,0,0,0,0,1,1,Thursday,11237,10,2012,1.0
2012-10-12,0,,,0,0,0,0,1,1,Friday,11237,10,2012,1.0
2012-10-13,0,,,0,0,0,0,1,0,Saturday,11238,10,2012,1.0
2012-10-14,0,,,0,0,0,0,0,1,Sunday,11238,10,2012,1.0
2012-10-15,0,,,0,0,0,0,1,1,Monday,11238,10,2012,1.0
2012-10-16,0,,,0,0,0,0,0,0,Tuesday,11238,10,2012,1.0
2012-10-17,0,,,0,0,0,0,0,0,Wednesday,11238,10,2012,1.0
2012-10-18,0,,,0,0,0,0,0,0,Thursday,11238,10,2012,1.0
2012-10-19,0,,,0,0,0,0,0,0,Friday,11238,10,2012,1.0
2012-10-20,0,,,0,0,0,0,0,0,Saturday,11239,10,2012,1.0
2012-10-21,0,,,0,0,0,0,0,0,Sunday,11239,10,2012,1.0
2012-10-22,0,,,0,0,0,0,0,0,Monday,11239,10,2012,1.0
2012-10-23,0,,,0,0,0,0,0,0,Tuesday,11239,10,2012,1.0
2012-10-24,0,,,0,0,0,0,0,0,Wednesday,11239,10,2012,1.0
2012-10-25,0,,,0,0,0,0,0,0,Thursday,11239,10,2012,1.0
2012-10-26,0,EidAlAdha,Religious,1,1,0,0,0,0,Friday,11239,10,2012,1.0
2012-10-27,0,,,0,0,0,0,0,0,Saturday,11240,10,2012,1.0
2012-10-28,0,,,0,0,0,0,0,0,Sunday,11240,10,2012,1.0
2012-10-29,0,,,0,0,0,0,0,0,Monday,11240,10,2012,1.0
2012-10-30,0,,,0,0,0,0,0,0,Tuesday,11240,10,2012,1.0
2012-10-31,0,Halloween,Cultural,1,1,1,0,0,0,Wednesday,11240,10,2012,1.0
2012-11-01,0,,,0,0,0,1,1,0,Thursday,11240,11,2012,1.0
2012-11-02,0,,,0,0,0,1,0,1,Friday,11240,11,2012,1.0
2012-11-03,0,,,0,0,0,1,1,1,Saturday,11241,11,2012,1.0
2012-11-04,0,,,0,0,0,1,0,0,Sunday,11241,11,2012,1.0
2012-11-05,0,,,0,0,0,1,1,1,Monday,11241,11,2012,1.0
2012-11-06,0,,,0,0,0,1,1,1,Tuesday,11241,11,2012,1.0
2012-11-07,0,,,0,0,0,1,1,0,Wednesday,11241,11,2012,1.0
2012-11-08,0,,,0,0,0,1,0,1,Thursday,11241,11,2012,1.0
2012-11-09,0,,,0,0,0,1,1,1,Friday,11241,11,2012,1.0
2012-11-10,0,,,0,0,0,1,0,0,Saturday,11242,11,2012,1.0
2012-11-11,0,VeteransDay,National,1,1,0,0,1,1,Sunday,11242,11,2012,1.0
2012-11-12,0,,,0,0,0,0,1,1,Monday,11242,11,2012,1.0
2012-11-13,0,,,0,0,0,0,1,0,Tuesday,11242,11,2012,1.0
2012-11-14,0,,,0,0,0,0,0,1,Wednesday,11242,11,2012,1.0
2012-11-15,0,,,0,0,0,0,1,1,Thursday,11242,11,2012,1.0
2012-11-16,0,,,0,0,0,0,0,0,Friday,11242,11,2012,1.0
2012-11-17,0,,,0,0,0,0,0,0,Saturday,11243,11,2012,1.0
2012-11-18,0,,,0,0,0,0,0,0,Sunday,11243,11,2012,1.0
2012-11-19,0,,,0,0,0,0,0,0,Monday,11243,11,2012,1.0
2012-11-20,0,,,0,0,0,0,0,0,Tuesday,11243,11,2012,1.0
2012-11-21,0,,,0,0,0,0,0,0,Wednesday,11243,11,2012,1.0
2012-11-22,0,Thanksgiving,National,1,1,0,0,0,0,Thursday,11243,11,2012,1.0
2012-11-23,0,,,0,0,0,0,0,0,Friday,11243,11,2012,1.0
2012-11-24,0,,,0,0,0,0,0,0,Saturday,11244,11,2012,1.0
2012-11-25,0,,,0,0,0,0,0,0,Sunday,11244,11,2012,1.0
2012-11-26,0,,,0,0,0,0,0,0,Monday,11244,11,2012,1.0
2012-11-27,0,,,0,0,0,0,0,0,Tuesday,11244,11,2012,1.0
2012-11-28,0,,,0,0,0,0,0,0,Wednesday,11244,11,2012,1.0
2012-11-29,0,,,0,0,0,0,0,0,Thursday,11244,11,2012,1.0
2012-11-30,0,,,0,0,0,0,0,0,Friday,11244,11,2012,1.0
2012-12-01,0,,,0,0,0,1,1,0,Saturday,11245,12,2012,1.0
2012-12-02,0,,,0,0,0,1,0,1,Sunday,11245,12,2012,1.0
2012-12-03,0,,,0,0,0,1,1,1,Monday,11245,12,2012,1.0
2012-12-04,0,,,0,0,0,1,0,0,Tuesday,11245,12,2012,1.0
2012-12-05,0,,,0,0,0,1,1,1,Wednesday,11245,12,2012,1.0
2012-12-06,0,,,0,0,0,1,1,1,Thursday,11245,12,2012,1.0
2012-12-07,0,,,0,0,0,1,1,0,Friday,11245,12,2012,1.0
2012-12-08,0,,,0,0,0,1,0,1,Saturday,11246,12,2012,1.0
2012-12-09,0,,,0,0,0,1,1,1,Sunday,11246,12,2012,1.0
